IV40,57.2743006,-5.6473471
CH70,53.1927439,-2.9225567
DE3,52.9096926,-1.5425124
IV14,57.5857945,-4.5489794
SN11,51.4393874,-1.9990879
DN22,53.3237589,-0.9278773
SE1,51.4991997,-0.0916245
W4,51.4912309,-0.2640107
LL62,53.2108742,-4.3859556
OL16,53.6123706,-2.1313519
SN4,51.5304290,-1.8406454
CB22,52.1284294,0.1354878
TS16,54.5222224,-1.3559066
RH14,51.0330425,-0.4847114
GL9,51.5555981,-2.3033165
L28,53.4353243,-2.8656215
HP21,51.8052172,-0.8058581
BT93,54.4678402,-7.8268864
RG40,51.4001248,-0.8360988
BD15,53.8100727,-1.8383321
PA23,55.9537952,-4.9334508
SG4,51.9206087,-0.2595399
L33,53.4900539,-2.8768007
ST11,52.9657745,-2.0645769
LA19,54.2966419,-3.3802097
MK77,52.0414990,-0.8172717
CO8,51.9733754,0.7656644
DA18,51.4942848,0.1364966
PA3,55.8515026,-4.4456692
DG7,54.9685747,-4.0135194
GU35,51.1167316,-0.8490969
RH77,51.1387737,-0.1697793
SE5,51.4738341,-0.0914963
M4,53.4848676,-2.2300315
RM5,51.6013387,0.1647727
CH99,53.1763583,-2.8948703
DL98,54.5275154,-1.5597017
GU11,51.2489707,-0.7634252
M9,53.5220075,-2.2139408
PE15,52.5375062,0.0858982
BH22,50.8053042,-1.8885860
PA15,55.9425234,-4.7476824
FK11,56.1498950,-3.8517203
CV7,52.4467620,-1.5696830
SY99,52.7128256,-2.7496100
TN12,51.1724422,0.4445547
LA6,54.1754174,-2.6103862
RM14,51.5569004,0.2644910
M90,53.3635148,-2.2780731
LD3,51.9607697,-3.3699930
CV10,52.5260857,-1.5023310
L15,53.3975793,-2.9205924
WF17,53.7188923,-1.6426028
KA29,55.7557350,-4.8540850
CH43,53.3843247,-3.0596357
B44,52.5456674,-1.8850992
BN99,50.8231149,-0.3490648
N19,51.5652742,-0.1298808
KW9,58.0136902,-3.8588509
AB30,56.8467032,-2.4778654
RG18,51.4314131,-1.2602125
DD8,56.6558721,-2.9220215
EH44,55.6191253,-3.0635531
RM6,51.5757994,0.1295444
LN3,53.2418341,-0.4171042
DN9,53.5059237,-0.8929973
PA75,56.6125781,-6.1143844
CF31,51.5088642,-3.5784949
ME13,51.3036496,0.8945604
HP17,51.7768478,-0.8843057
GU33,51.0517463,-0.8903635
ME2,51.3915327,0.4815053
BT27,54.5091942,-6.0237607
RH11,51.1106463,-0.2081205
WA2,53.4108251,-2.5811919
NE10,54.9472035,-1.5540428
B90,52.3989824,-1.8260954
S14,53.3460139,-1.4444011
YO21,54.4770514,-0.7104006
SA1,51.6266504,-3.9402316
LA22,54.4229898,-2.9912561
SE20,51.4123248,-0.0594187
IV10,57.5845661,-4.1264965
NN15,52.3822978,-0.7029196
B21,52.5069380,-1.9415679
TS17,54.5355555,-1.3046467
EX4,50.7313128,-3.5267010
EH16,55.9226070,-3.1528183
E6,51.5264995,0.0538740
NE92,54.9417753,-1.6149882
B73,52.5537182,-1.8419070
NN7,52.2082231,-0.9287786
PA60,55.8786751,-5.9157646
NE88,54.9504939,-1.6102416
CV34,52.2816351,-1.5783799
DG2,55.0646623,-3.6588521
SS99,51.5477702,0.7142613
CM21,51.8122758,0.1452281
BA8,50.9962542,-2.4118650
BT42,54.8548266,-6.2755735
G34,55.8679239,-4.1123443
BN17,50.8149225,-0.5399594
SO52,50.9775491,-1.4438927
AB33,57.2255966,-2.7408680
NG18,53.1382628,-1.1840991
BD7,53.7834680,-1.7857283
WF15,53.7082837,-1.7004360
PO35,50.6868571,-1.0855937
LS1,53.7975973,-1.5516427
EX1,50.7280574,-3.5003048
EN9,51.6961713,0.0149921
DN15,53.6143425,-0.6522291
CO15,51.7963698,1.1548306
TN8,51.1951342,0.0779767
SA10,51.6875078,-3.8007881
RG29,51.2458368,-0.9459765
FK9,56.1448526,-3.9433641
EH15,55.9462301,-3.1125696
WV6,52.5968273,-2.1827471
TF5,52.7171890,-2.5392219
AB23,57.2132774,-2.0892647
NW1,51.5332718,-0.1438882
HD6,53.7024215,-1.7843814
BS7,51.4869402,-2.5814899
GU27,51.0813045,-0.7216203
TD8,55.4759086,-2.5423830
M38,53.5324424,-2.4232927
RH16,51.0014151,-0.0983341
BA13,51.2621061,-2.1816707
EX14,50.8140317,-3.1914327
PR25,53.6945907,-2.6937368
E10,51.5679608,-0.0143353
M41,53.4509537,-2.3655029
SY6,52.5371062,-2.7916170
SL5,51.4056392,-0.6638405
CV5,52.4124840,-1.5553890
DD4,56.4821151,-2.9356120
DY8,52.4608120,-2.1557543
EH99,55.9476410,-3.2037715
CR3,51.2881312,-0.0824599
BA10,51.1131761,-2.4478513
ME10,51.3436099,0.7353490
SM5,51.3686674,-0.1687930
PL22,50.4034560,-4.6518896
L1,53.4023772,-2.9804999
BD20,53.8982751,-1.9501915
PL28,50.5327501,-4.9673308
LL69,53.3860502,-4.3192563
B74,52.5843126,-1.8621609
HP8,51.6384149,-0.5700237
CM1,51.7467319,0.4577894
ZE3,59.8829471,-1.3043577
BT60,54.2928226,-6.6487383
AL2,51.7191035,-0.3354863
BA12,51.1708259,-2.1888898
EC2N,51.5157712,-0.0855193
MK10,52.0410506,-0.6982522
IP19,52.3402509,1.4942442
RM9,51.5409021,0.1338079
IP13,52.1891700,1.3206039
BT21,54.6400923,-5.5467400
RG45,51.3715067,-0.7995721
IP14,52.2060020,1.0312375
OX13,51.6758174,-1.3577318
HR6,52.2333219,-2.7731407
BS40,51.3465290,-2.6919383
KY6,56.1974394,-3.2004910
IG11,51.5350133,0.0932901
B80,52.2735522,-1.8923001
G62,55.9426842,-4.3208961
W1K,51.5111191,-0.1510369
GU12,51.2517147,-0.7297556
OX11,51.5995807,-1.2522494
E15,51.5402208,0.0032141
S6,53.4028113,-1.5130984
EX34,51.1983243,-4.1058651
SA9,51.7812869,-3.7689001
CO1,51.8840222,0.8963748
TS7,54.5339607,-1.1831961
L22,53.4772218,-3.0279256
SS4,51.5930469,0.7118562
BA21,50.9520712,-2.6336799
CH27,53.4197266,-3.0367611
KA6,55.4162350,-4.5047370
SA71,51.6679926,-4.9293245
WV12,52.6058407,-2.0403978
CR2,51.3480184,-0.0820678
G20,55.8858609,-4.2826493
CB4,52.2229046,0.1298349
RH6,51.1730206,-0.1641717
AB44,57.6682668,-2.4922135
OX49,51.6506644,-1.0011957
LL66,53.3797968,-4.4083964
SY14,53.0312383,-2.7680979
G69,55.8756055,-4.1009988
BT74,54.3451053,-7.6650636
WA14,53.3878102,-2.3607423
SA16,51.6893287,-4.2569858
BD99,53.7947563,-1.7663604
LS29,53.9189109,-1.8006720
G72,55.8041894,-4.1294723
PL5,50.4110853,-4.1666681
CA28,54.5435085,-3.5785239
S11,53.3607754,-1.5078903
RG41,51.4168077,-0.8633653
TS20,54.5866832,-1.3138689
TR7,50.4138677,-5.0748401
SK23,53.3277544,-1.9485093
B2,52.4893361,-1.8965236
M21,53.4380163,-2.2729543
B19,52.4971338,-1.9057716
PO4,50.7901751,-1.0620764
CF34,51.6105430,-3.6520832
TN17,51.0962819,0.5367581
PA29,55.8065512,-5.4754053
LE4,52.6646001,-1.1247758
HP1,51.7566422,-0.4869619
NG12,52.9088921,-1.0522853
SA46,52.2377669,-4.2574871
IP4,52.0604324,1.1802287
LS99,53.7758971,-1.5465407
KT4,51.3784115,-0.2430170
CT20,51.0798258,1.1630593
CH4,53.1655250,-2.9481695
DT10,50.9376061,-2.3343561
SY25,52.2379435,-3.9371965
E7,51.5471369,0.0275720
TW8,51.4873197,-0.3063655
NR19,52.6751626,0.9300324
CW1,53.1036281,-2.4360889
LS21,53.9116086,-1.6804367
DA11,51.4344917,0.3506663
ST12,52.9469490,-2.1727546
EC4N,51.5128988,-0.0914843
TN14,51.2978503,0.1574783
BS34,51.5235020,-2.5667207
PA69,56.3796685,-6.0774753
BS2,51.4599036,-2.5819782
PL25,50.3413052,-4.7782631
LA23,54.3713964,-2.9129454
LA3,54.0498853,-2.8793403
WR3,52.2169397,-2.2139652
EC2V,51.5155673,-0.0937819
IV48,57.3130105,-6.1104379
YO13,54.2874250,-0.4992911
BD10,53.8329365,-1.7248454
EH49,55.9759491,-3.5978664
GL10,51.7436973,-2.2870616
LE5,52.6383444,-1.0850557
PA32,56.1975670,-5.1253583
OL14,53.7144173,-2.1009851
WA7,53.3305871,-2.7036909
BL7,53.6317625,-2.4223993
BT28,54.5227918,-6.0866891
BT4,54.6025629,-5.8696150
HD3,53.6536196,-1.8320544
BS27,51.2721820,-2.7717346
BT11,54.5762546,-5.9981326
EH12,55.9418955,-3.2791180
SW20,51.4109597,-0.2277548
BT64,54.4490883,-6.3901653
IV56,57.3655388,-6.4303864
PA31,56.0525103,-5.4583508
NE34,54.9717889,-1.4224790
SN1,51.5565291,-1.7831690
UB11,51.5113205,-0.4469162
CV8,52.3519562,-1.5420194
RM3,51.6019384,0.2244542
LN6,53.2002374,-0.6001511
FK6,56.0212698,-3.9154287
LU1,51.8744779,-0.4270575
AL1,51.7489129,-0.3237560
HA9,51.5607305,-0.2857817
BT44,54.9722864,-6.2875240
SE2,51.4896972,0.1159327
SA45,52.2081814,-4.3582137
LL71,53.3295165,-4.3709519
NR10,52.7359335,1.2410548
TR3,50.2174347,-5.1124560
SS5,51.6077523,0.6479542
AB10,57.1353138,-2.1202461
EC2P,51.5241889,-0.1110467
BN43,50.8360644,-0.2669108
SL95,51.4991652,-0.5390536
PL16,50.6464378,-4.2640338
KA4,55.5991418,-4.3816208
MK43,52.1119082,-0.5583834
SR4,54.9003709,-1.4255904
L72,53.4772447,-2.9780099
CH28,53.4005658,-3.1119268
AL9,51.7445903,-0.1976882
CO6,51.9252061,0.7920011
BT1,54.5997539,-5.9284735
LL65,53.3010223,-4.5703675
LE55,52.6327983,-1.1253367
B62,52.4571593,-2.0337937
B75,52.5787280,-1.8085150
CB10,52.0287530,0.2627396
WA13,53.3823451,-2.4693236
SW2,51.4493013,-0.1198466
TQ9,50.4165597,-3.6910718
AB25,57.1527168,-2.1140756
PA18,55.8884779,-4.8880972
N11,51.6137464,-0.1388912
SW9,51.4693401,-0.1138947
CA27,54.4910171,-3.5934811
SK13,53.4486314,-1.9643687
GU7,51.1896186,-0.6121645
CM22,51.8657844,0.2271806
FK14,56.1671323,-3.6556229
HR9,51.9077349,-2.5827297
W5,51.5131903,-0.3024217
PE4,52.6119535,-0.2626267
OX44,51.6975079,-1.1223775
IV21,57.7243122,-5.7211462
UB6,51.5389820,-0.3406322
CM0,51.6627266,0.8342244
BT19,54.6513331,-5.6671749
TN29,50.9938289,0.9325174
GU17,51.3288028,-0.7891564
M14,53.4484029,-2.2258291
LL27,53.1485258,-3.8275336
CF10,51.4748057,-3.1731995
DH97,54.7927104,-1.5351133
CT7,51.3704017,1.2964069
B37,52.4784345,-1.7421791
PO19,50.8382074,-0.7783183
UB9,51.5862858,-0.4926586
CB5,52.2123417,0.1539646
SE9,51.4451387,0.0548051
EC4P,51.5245399,-0.1120477
LA1,54.0467054,-2.7994612
M40,53.5041026,-2.1909788
CT11,51.3360593,1.4132445
MK12,52.0583718,-0.8166917
E98,51.5080232,-0.0644425
LE94,52.4836845,-0.9055232
G64,55.9114153,-4.2170017
EN7,51.7123101,-0.0696748
DN35,53.5545579,-0.0363510
TR11,50.1498016,-5.0876959
TR23,49.9536038,-6.3526466
NE36,54.9454581,-1.4414688
PA37,56.4668384,-5.3919661
PA12,55.7942177,-4.6265019
TS15,54.4872991,-1.3351828
EX12,50.7068721,-3.0818842
AB36,57.1971865,-3.0683197
E12,51.5507498,0.0529473
NG16,53.0273823,-1.2949848
LS16,53.8520890,-1.6036383
WS8,52.6474687,-1.9332437
LE11,52.7680459,-1.2191752
SE22,51.4544389,-0.0724071
TR6,50.3419388,-5.1530283
TS8,54.5216751,-1.2327726
L21,53.4713811,-3.0003559
SW10,51.4837840,-0.1827911
SE18,51.4843462,0.0726765
AB54,57.4540447,-2.7616880
PA21,55.9022321,-5.2508811
CO2,51.8697798,0.8943735
LN4,53.1484011,-0.3799049
OX10,51.6073094,-1.1287254
DY1,52.5164236,-2.0965765
EX33,51.1152054,-4.1742651
NP20,51.5904204,-3.0065286
HD7,53.6239529,-1.8779019
SR8,54.7667388,-1.3365695
EH29,55.9568445,-3.4034273
NE33,54.9912555,-1.4295666
LL23,52.9052232,-3.6018542
HS9,56.9730005,-7.4722587
CF44,51.7182832,-3.4588338
WF12,53.6833333,-1.6199223
BH2,50.7210819,-1.8840411
BT34,54.1531164,-6.1774814
WA5,53.3990847,-2.6388726
BN1,50.8423629,-0.1395112
BS31,51.4087555,-2.4924616
CM2,51.7208592,0.4866343
BT43,54.8926899,-6.2647155
EX35,51.2239866,-3.8274296
GU32,51.0090053,-0.9681798
TD3,55.7018161,-2.5737927
TR20,50.1318144,-5.4879968
TR26,50.2028293,-5.4789995
CO14,51.8502715,1.2671935
PL8,50.3354884,-4.0107277
S45,53.1656275,-1.4213229
WS3,52.6197704,-1.9920867
SA11,51.6748529,-3.7614044
CM99,51.7424938,0.5005836
TN3,51.1208107,0.2480518
W1H,51.5176870,-0.1611043
BT63,54.4072137,-6.3906387
TS10,54.6067666,-1.0693075
TS23,54.6094056,-1.2851796
EH1,55.9506608,-3.1929310
TR25,49.9642737,-6.2933395
AB35,57.0384103,-3.1496008
DE56,53.0219424,-1.4750676
SR6,54.9355496,-1.3791680
BS24,51.3303607,-2.9292938
NN11,52.2417044,-1.1794055
G13,55.8936110,-4.3477509
WN6,53.5752593,-2.6718000
BN51,50.8048207,-0.0586638
S40,53.2341072,-1.4461714
LA13,54.1182576,-3.1983726
NW10,51.5412842,-0.2480596
LA14,54.1182959,-3.2311912
CH34,53.2790404,-2.9050848
HP2,51.7643313,-0.4522784
KW15,58.9800047,-2.9597106
WN1,53.5533114,-2.6281505
CW2,53.0798218,-2.4465966
YO11,54.2639772,-0.3963875
EX19,50.8780171,-4.0055880
S41,53.2472723,-1.4284090
PE9,52.6545544,-0.4804678
PL10,50.3452071,-4.2112874
DN33,53.5394663,-0.0990748
WV99,52.6713503,-2.4202904
TR8,50.4004251,-5.0394620
WC2H,51.5133603,-0.1273492
LL17,53.2523853,-3.4370183
BH15,50.7223607,-1.9855060
NG25,53.0742802,-0.9627263
PA65,56.4691539,-5.7255045
PR3,53.8688401,-2.7203057
CB7,52.3612799,0.3252127
KT8,51.4015316,-0.3631647
SL6,51.5239786,-0.7292167
S2,53.3696130,-1.4480046
BA7,51.0894942,-2.5194603
GL18,51.9416934,-2.4150411
W1C,51.5144348,-0.1491314
WV10,52.6191468,-2.1134738
L68,53.4730536,-2.9606906
TN36,50.9203030,0.6990613
SK7,53.3695112,-2.1434037
CF64,51.4332091,-3.1917807
EC1N,51.5198912,-0.1087995
CM9,51.7408752,0.7010671
HA0,51.5513241,-0.3056919
SL2,51.5356977,-0.6058076
PA13,55.8934699,-4.6315923
ML11,55.6671734,-3.7891903
ST21,52.8725507,-2.2694515
SL9,51.5978678,-0.5557695
EH18,55.8768124,-3.1225310
WA3,53.4563710,-2.5477451
IV31,57.7169577,-3.2907466
CA20,54.4104053,-3.4622406
KT18,51.3160216,-0.2633727
CM24,51.8992323,0.2039133
G68,55.9529877,-4.0160663
NP19,51.5882819,-2.9635880
EX37,50.9786853,-3.9538059
L70,53.4040997,-2.9567513
SO23,51.0685878,-1.3082473
BT46,54.8654569,-6.6634111
LL49,52.9290448,-4.1379154
TN23,51.1399102,0.8570045
S7,53.3551559,-1.4910563
IP8,52.0630417,1.0792503
WR7,52.1965989,-2.0491854
PO8,50.9135161,-1.0116749
PA4,55.8748490,-4.3953267
PA73,56.4966381,-6.1836106
EC4Y,51.5129380,-0.1088079
CF36,51.4850992,-3.6994938
CO9,51.9689789,0.6094407
HS7,57.4472485,-7.3406990
LN13,53.2650480,0.1836393
SG18,52.0825989,-0.2645551
CF37,51.6033134,-3.3343249
NE3,55.0104241,-1.6354989
KA15,55.7484284,-4.6263497
SP1,51.0752210,-1.7887748
LL37,52.6659968,-4.0837468
EH47,55.8586358,-3.6661035
EC2Y,51.5194073,-0.0935545
LL57,53.2068931,-4.1118949
FK13,56.1519068,-3.7398856
DH6,54.7527793,-1.4640636
B60,52.3240959,-2.0491825
CA22,54.4806529,-3.5329009
TW5,51.4824354,-0.3862521
S63,53.5185718,-1.3305698
WA55,53.3912093,-2.6088591
BN24,50.8167744,0.3261108
CH7,53.1699651,-3.1322347
LS13,53.8108069,-1.6353790
LE15,52.6564368,-0.7019964
SA61,51.8001658,-4.9741219
SM1,51.3669805,-0.1928536
KA30,55.7972875,-4.8634584
PH2,56.3870890,-3.4038513
PA26,56.2605328,-4.9351065
ST4,52.9945102,-2.1854192
BT41,54.7322694,-6.2572788
NG6,52.9985112,-1.1921785
CW9,53.2584003,-2.5017811
LL55,53.1332669,-4.2035215
PA24,56.1584351,-4.9044299
BS11,51.4973558,-2.6752683
LL46,52.8552904,-4.1072866
BR2,51.3872690,0.0224568
TS14,54.5324596,-1.0625812
SA2,51.6191141,-3.9979674
DN21,53.4200117,-0.7020715
DE45,53.2147846,-1.6782889
PE7,52.5371201,-0.2061648
DG12,54.9901401,-3.2513519
LL61,53.1959058,-4.2626250
KY10,56.2307947,-2.7000650
RM13,51.5252467,0.1931007
B97,52.2996987,-1.9545616
PR1,53.7573394,-2.7017204
BN5,50.9270143,-0.2687648
KT6,51.3874100,-0.3026903
HG1,53.9999818,-1.5353201
SM7,51.3229202,-0.2014229
B36,52.5042044,-1.7784585
TN13,51.2768935,0.1838655
SO19,50.9019834,-1.3549180
SN12,51.3722003,-2.1366155
PE25,53.1539916,0.3342567
BH12,50.7374063,-1.9273505
YO43,53.8493882,-0.6843122
B7,52.4941549,-1.8723775
CH25,53.3970307,-3.0114500
DY9,52.4332065,-2.1225080
NR5,52.6407866,1.2286953
ST3,52.9807695,-2.1231617
GU34,51.1389750,-0.9871214
CF95,51.4811947,-3.1710394
CF47,51.7515033,-3.3750262
PH26,57.3300387,-3.6062492
UB5,51.5431381,-0.3764324
PL27,50.5237028,-4.8751550
LL73,53.3352368,-4.2449087
NR7,52.6444333,1.3363787
RM2,51.5843336,0.2033607
RG5,51.4520535,-0.8996446
FK1,55.9851464,-3.7946922
CF72,51.5298928,-3.4021313
EN3,51.6604157,-0.0366574
FK7,56.0964876,-3.9179582
FK2,56.0050252,-3.7562534
G79,55.7710036,-4.2230758
BT70,54.5139825,-6.8875077
KY15,56.2993375,-3.0544200
CO12,51.9312042,1.2528957
SR5,54.9226017,-1.4241884
SN16,51.5920459,-2.0848580
CA5,54.8550800,-3.0194131
SG17,52.0345727,-0.3353918
CA7,54.8076079,-3.2392072
LS28,53.8023004,-1.6700027
GL8,51.6425527,-2.1709169
UB4,51.5259518,-0.4084729
RM20,51.4784335,0.2847884
TS5,54.5503419,-1.2523379
CR0,51.3732242,-0.0775432
SK14,53.4520427,-2.0566162
BS37,51.5409765,-2.4141076
HA4,51.5704138,-0.4107522
RG7,51.3976703,-1.0774783
CM77,51.8667384,0.5523052
B71,52.5360066,-1.9904942
SS0,51.5466710,0.6877161
G65,55.9734685,-4.0575613
GL6,51.7343681,-2.1938197
WS5,52.5659951,-1.9583275
HU11,53.8275962,-0.2216762
S18,53.2994670,-1.4743449
EH10,55.9198652,-3.2111151
DA16,51.4648617,0.1062654
AB43,57.6572238,-2.0442865
HU7,53.7909078,-0.3292706
SW15,51.4570342,-0.2284869
SY19,52.5793884,-3.6346543
PH41,57.0035759,-5.8324670
NR18,52.5706689,1.1079084
EX3,50.6868408,-3.4596319
NP23,51.7854030,-3.1974216
UB7,51.5044432,-0.4691618
WF10,53.7240007,-1.3477830
UB1,51.5155606,-0.3733091
DN39,53.6166111,-0.3355842
SS15,51.5774890,0.4281305
TR27,50.1828787,-5.4037493
PO18,50.8649547,-0.8151400
BN88,50.8274838,-0.1400575
IV13,57.3421909,-4.0206217
BT26,54.4542746,-6.0639346
CH64,53.2882069,-3.0476231
CF46,51.6647879,-3.3006590
SK15,53.4870446,-2.0469859
TN39,50.8468689,0.4514689
KY2,56.1240311,-3.1846279
KW8,58.1152848,-3.6650988
L80,53.4692073,-2.9690856
YO31,53.9699082,-1.0644173
SA31,51.8567444,-4.3082937
LS98,53.7852835,-1.5385120
TR5,50.3101600,-5.1967350
IV30,57.6524753,-3.3254479
S12,53.3482005,-1.4064871
N12,51.6149237,-0.1776502
YO1,53.9586237,-1.0828142
GU6,51.1405502,-0.4841941
RG19,51.3912084,-1.2443747
CF42,51.6673560,-3.5238408
SA3,51.5817133,-4.0513777
DE65,52.8669174,-1.6116951
DA17,51.4861908,0.1491035
HX3,53.7267217,-1.8442590
HU18,53.9099131,-0.1689549
EH13,55.9067795,-3.2429491
PA76,56.3340203,-6.3943735
DT2,50.7497424,-2.4509175
G78,55.7929059,-4.4098882
IV45,57.0717262,-5.9065595
TR15,50.2331276,-5.2380409
NR9,52.6336604,1.1078046
YO8,53.7812636,-1.0606474
PA14,55.9273200,-4.6642031
GU14,51.2939331,-0.7635580
BS21,51.4350533,-2.8498455
CV36,52.0590955,-1.6218655
WV16,52.5095974,-2.4409185
MK14,52.0632325,-0.7553798
GU3,51.2467422,-0.6286183
N9,51.6285027,-0.0580156
TS26,54.6889550,-1.2326907
IV32,57.6307930,-3.1048715
TW6,51.4709495,-0.4483159
SE24,51.4563048,-0.1002302
DD11,56.5735539,-2.5990122
SE10,51.4846226,0.0003716
UB18,51.5007178,-0.4026841
B13,52.4375032,-1.8790028
KA28,55.7540267,-4.9254250
CH44,53.4153020,-3.0370999
DN3,53.5460610,-1.0593250
TR13,50.1095854,-5.2866459
BT55,55.1792390,-6.7104568
BB1,53.7567872,-2.4629790
HD4,53.6256253,-1.7978530
NE82,54.9346400,-1.6151031
PL95,50.3644065,-4.1044393
NE23,55.0800801,-1.5829860
DT11,50.8615403,-2.1834102
BR4,51.3750032,-0.0083853
SK2,53.3943065,-2.1323676
G90,55.8689906,-4.2410555
BD3,53.7984863,-1.7267147
TN31,50.9628690,0.6855793
L11,53.4478258,-2.9154238
DN20,53.5580271,-0.5063124
SW17,51.4307971,-0.1648874
M3,53.4836687,-2.2528623
BT32,54.3355257,-6.2456426
UB3,51.5052003,-0.4245561
PO10,50.8522374,-0.9293902
WS11,52.6880429,-2.0173886
BN18,50.8476816,-0.5840822
PO5,50.7886425,-1.0861972
KY14,56.3108245,-3.2419856
NG17,53.1160576,-1.2615156
SA7,51.6647175,-3.8881517
PR6,53.6677742,-2.6119293
G21,55.8822282,-4.2201317
HS3,57.8774467,-6.8512421
DL14,54.6515089,-1.6921535
B24,52.5196415,-1.8271375
BT14,54.6214570,-5.9626627
AB24,57.1639292,-2.1079218
B45,52.3885168,-2.0090938
BD16,53.8484508,-1.8331337
CH88,53.1945673,-2.8745510
BN13,50.8326835,-0.4113838
CV22,52.3590790,-1.2784656
IG2,51.5760405,0.0815331
BT23,54.5644760,-5.7153624
PA16,55.9425162,-4.8009273
W2,51.5151251,-0.1854875
CV1,52.4094028,-1.5065272
PA25,56.2143195,-5.0433625
NN16,52.4046781,-0.7057147
SL7,51.5753276,-0.7778690
NW6,51.5421720,-0.1962878
S10,53.3767062,-1.5185445
CB25,52.2608073,0.2541302
IG3,51.5631159,0.1029088
IV2,57.4680582,-4.1860306
PO12,50.7979491,-1.1418001
PH9,56.6480509,-3.6899621
CM20,51.7753987,0.1026721
GU15,51.3355019,-0.7376588
CB21,52.1280380,0.2815412
AL10,51.7604054,-0.2323864
SM2,51.3518298,-0.1987871
NW7,51.6148052,-0.2348917
PA80,56.5659697,-5.7864650
LL24,53.0577084,-3.7859794
PA45,55.8196554,-6.1668358
BT71,54.5128046,-6.7043034
NR13,52.6338547,1.4697849
CR6,51.3092312,-0.0527574
LN12,53.3292696,0.2640547
BH8,50.7419912,-1.8519359
DD5,56.4799789,-2.8580673
L3,53.4084083,-2.9844510
PH50,56.7145473,-4.9649240
IV41,57.2728062,-5.7361569
ST6,53.0579381,-2.1895987
CM92,51.7693558,0.0612532
WV9,52.6376624,-2.1435341
PH16,56.7067956,-3.8062465
NN6,52.3269298,-0.9458447
MK2,51.9905210,-0.7252031
PL32,50.6332624,-4.6619385
OX16,52.0625051,-1.3425431
NP18,51.6087786,-2.9423237
TR14,50.2107232,-5.2967361
RH18,51.0932269,0.0356630
BS1,51.4532627,-2.5935387
NR21,52.8414338,0.8522567
CT21,51.0725975,1.0760693
CF32,51.5599583,-3.5842696
BD19,53.7273298,-1.7141196
N20,51.6292552,-0.1743686
SO43,50.8862421,-1.5893747
SY18,52.4415588,-3.5494041
BH7,50.7364005,-1.8263105
BD1,53.7966616,-1.7545344
LS24,53.8687779,-1.2530036
KA14,55.7401813,-4.6733417
FK16,56.1911637,-4.0610009
WV4,52.5614099,-2.1447119
ME3,51.4354568,0.5468331
SS2,51.5508903,0.7167546
LA5,54.1438808,-2.7918796
BT69,54.4199975,-6.9502828
ME16,51.2738310,0.4960741
BL9,53.5918117,-2.2870531
E5,51.5588861,-0.0537874
TN24,51.1497728,0.8877433
DY14,52.3804492,-2.4685572
KA10,55.5504370,-4.6476679
NG4,52.9710572,-1.0877171
NG19,53.1605766,-1.1983361
BT61,54.3687705,-6.6224601
SA35,51.9710664,-4.5582429
KA25,55.7533969,-4.6885437
HS1,58.2126144,-6.3814786
CH47,53.3964675,-3.1691925
BT48,55.0103984,-7.3273919
IG1,51.5594197,0.0733642
BT31,54.2769937,-5.9689188
NE68,55.5798149,-1.6589189
NP15,51.7263322,-2.8867108
PH11,56.6381789,-3.2349256
PH35,57.0755394,-4.9027758
CF33,51.5255628,-3.6931827
RG23,51.2582357,-1.1500593
IV28,58.0097064,-4.1581729
BN21,50.7726897,0.2765565
LL33,53.2507498,-3.9789879
TN38,50.8637392,0.5436960
LN11,53.3730382,0.0260752
LL45,52.8220907,-4.0961914
WC1E,51.5217107,-0.1328422
FY8,53.7508559,-3.0027549
BD21,53.8642310,-1.9076629
CF35,51.5227048,-3.5254789
HD5,53.6474167,-1.7462168
GU20,51.3687408,-0.6579475
WR5,52.1748639,-2.2020856
G44,55.8141896,-4.2556442
KW11,58.3080468,-4.1362061
GL53,51.8795927,-2.0676025
DG11,55.1136190,-3.3386407
MK6,52.0295557,-0.7429696
CV6,52.4341647,-1.5074757
DH2,54.8597025,-1.5995581
L14,53.4179489,-2.8808404
DL12,54.5721304,-1.9855857
EX24,50.7404493,-3.0893775
GU24,51.3303573,-0.6282203
GU9,51.2191370,-0.7942479
KW3,58.3064884,-3.2804565
CF99,51.4645050,-3.1613500
EX2,50.7095079,-3.5143056
BS28,51.2260512,-2.8149367
LL53,52.8841626,-4.4927499
BS16,51.4868114,-2.5100273
BL3,53.5646619,-2.4321772
NE11,54.9399167,-1.6358329
BT94,54.3760757,-7.5336959
PA9,55.8072925,-4.5569521
IV26,57.9267694,-5.1938210
LS17,53.8600575,-1.5277566
CB24,52.2782051,0.0817273
KA22,55.6499957,-4.8088415
IP20,52.4065354,1.3191966
SE21,51.4389890,-0.0887527
SE13,51.4594042,-0.0095672
PA63,56.3817723,-5.7158719
BT35,54.1620226,-6.4418816
E1W,51.5091122,-0.0589168
N15,51.5826261,-0.0811730
WV3,52.5790352,-2.1565201
TF4,52.6626967,-2.4715605
SW5,51.4915827,-0.1919239
RG26,51.3401022,-1.1297305
NN2,52.2625668,-0.8886515
B33,52.4802868,-1.7884156
OL95,53.5563368,-2.1054013
YO42,53.9238079,-0.7902264
PH37,56.8356654,-5.5016760
NN3,52.2639662,-0.8422004
SN9,51.3242371,-1.7880126
TQ5,50.3917810,-3.5234852
TA13,50.9466906,-2.8102347
B11,52.4544936,-1.8581324
G3,55.8658506,-4.2778116
CT13,51.2664408,1.3270040
